algo,maze_type,pop_size,instance_seed,trial_seed,success_overall,success_postdisruption,iterations,path_length,optimal_length,path_optimality,time_to_half_entropy,diversity_floor,mean_entropy,adaptation_time,entropy_history
ACO,U-Trap,20,7,7008,False,False,610,338,61,5.540983606557377,,4.021928094887362,3.9355448757597893,,"[0.0, 1.6954618442383218, 2.039353872167201, 2.441446071165522, 2.7282129458410016, 3.5841837197791886, 3.484183719779189, 3.6841837197791887, 3.884183719779189, 3.7841837197791888, 3.9219280948873623, 4.1219280948873624, 3.9219280948873623, 4.1219280948873624, 3.9841837197791885, 3.821928094887362, 4.1219280948873624, 4.221928094887362, 4.084183719779189, 4.321928094887363, 4.321928094887363, 4.321928094887363, 4.021928094887363, 4.321928094887363, 4.221928094887362, 4.321928094887363, 4.221928094887362, 4.221928094887362, 4.321928094887363, 4.1219280948873624, 4.221928094887362, 4.021928094887363, 4.1219280948873624, 4.1219280948873624, 4.1219280948873624, 4.1219280948873624, 4.1219280948873624, 4.221928094887362, 4.1219280948873624, 4.021928094887363, 4.1219280948873624, 4.021928094887363, 4.1219280948873624, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.321928094887363, 4.021928094887362, 4.221928094887362, 4.321928094887363, 4.321928094887363, 4.021928094887362, 4.321928094887363, 4.321928094887363, 4.221928094887362, 4.321928094887363, 4.221928094887362, 4.1219280948873624, 4.321928094887363, 4.1219280948873624, 4.321928094887363]"
ACO,U-Trap,20,8,8003,True,True,233,163,57,2.8596491228070176,,4.021928094887362,3.509978005551453,,"[0.0, 2.841446071165522, 3.0414460711655216, 3.621928094887362, 3.6219280948873624, 3.6464393446710153, 3.621928094887362, 3.8841837197791884, 3.846439344671015, 3.4219280948873623, 3.821928094887362, 3.621928094887362, 3.821928094887362, 3.621928094887362, 3.8219280948873617, 3.821928094887362, 3.7841837197791888, 3.5086949695628418, 3.6464393446710153, 3.6464393446710153, 3.7841837197791888, 3.884183719779189, 3.884183719779189, 4.021928094887362]"
ACO,U-Trap,20,7,7009,False,False,610,318,61,5.213114754098361,,4.021928094887362,4.020722045399865,,"[0.0, 2.7414460711655217, 3.065957320949175, 3.3841837197791884, 3.0841837197791886, 3.5086949695628418, 3.8841837197791884, 3.5841837197791886, 3.7841837197791888, 3.884183719779189, 3.884183719779189, 4.221928094887362, 4.021928094887362, 4.321928094887363, 4.321928094887363, 4.1219280948873624, 4.321928094887363, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.021928094887362, 4.021928094887362, 4.1219280948873624, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.1219280948873624, 4.321928094887363, 4.221928094887362, 4.221928094887362, 4.084183719779189, 4.321928094887363, 4.321928094887363, 4.221928094887362, 4.1219280948873624, 4.1219280948873624, 4.1219280948873624, 4.221928094887362, 4.1219280948873624, 4.1219280948873624, 4.221928094887362, 4.321928094887363, 4.221928094887362, 4.1219280948873624, 4.1219280948873624, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.1219280948873624, 4.221928094887362, 4.321928094887363, 4.321928094887363, 4.321928094887363, 4.221928094887362, 4.321928094887363, 4.321928094887363, 4.321928094887363, 4.1219280948873624, 4.221928094887362, 4.221928094887362, 4.221928094887362]"
ACO,U-Trap,20,8,8006,True,True,189,119,57,2.087719298245614,,4.221928094887362,3.599057933509416,,"[0.0, 2.5232196723355074, 3.1414460711655217, 3.2841837197791888, 3.308694969562842, 3.6841837197791887, 3.7841837197791883, 3.8464393446710154, 3.9841837197791885, 3.7414460711655213, 4.021928094887362, 3.984183719779189, 3.9841837197791885, 4.1219280948873624, 4.084183719779189, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.221928094887362]"
ACO,U-Trap,20,8,8004,True,True,285,127,57,2.2280701754385963,,4.221928094887362,3.7693129881074263,,"[0.0, 3.2086949695628424, 3.321928094887362, 3.7464393446710154, 3.7841837197791888, 4.021928094887363, 3.7841837197791888, 3.546439344671015, 3.7841837197791888, 3.7464393446710154, 3.7464393446710154, 3.884183719779189, 4.021928094887363, 4.1219280948873624, 4.1219280948873624, 4.021928094887363, 3.8841837197791893, 4.021928094887363, 4.1219280948873624, 4.1219280948873624, 3.821928094887362, 4.1219280948873624, 4.021928094887363, 3.9219280948873623, 4.021928094887362, 4.021928094887362, 4.021928094887362, 4.1219280948873624, 4.221928094887362]"
ACO,U-Trap,20,8,8001,False,False,570,358,57,6.280701754385965,,4.221928094887362,3.9521429472253633,,"[0.0, 2.363865121950854, 2.1464393446710153, 2.663865121950854, 3.384183719779189, 3.721928094887362, 3.7219280948873616, 3.921928094887362, 4.021928094887362, 3.5464393446710156, 3.6841837197791887, 3.5841837197791886, 3.921928094887362, 4.1219280948873624, 4.1219280948873624, 4.1219280948873624, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.1219280948873624, 4.221928094887362, 4.1219280948873624, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.021928094887362, 4.221928094887362, 4.021928094887363, 4.1219280948873624, 3.9841837197791885, 3.9841837197791885, 4.1219280948873624, 4.021928094887362, 4.221928094887362, 4.221928094887362, 4.321928094887363, 4.221928094887362, 4.221928094887362, 4.321928094887363, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.321928094887363, 4.321928094887363, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.321928094887363, 4.321928094887363, 4.221928094887362]"
ACO,U-Trap,20,9,9000,True,True,101,85,55,1.5454545454545454,,3.160964047443681,2.7333615092369494,,"[0.0, 2.1464393446710157, 2.0199730940219753, 2.8086949695628416, 2.9464393446710155, 3.1464393446710153, 3.446439344671015, 3.446439344671015, 3.5414460711655216, 3.403701696057348, 3.160964047443681]"
ACO,U-Trap,20,8,8009,True,True,187,165,57,2.8947368421052633,,3.6086949695628414,2.4271658097025957,,"[0.0, 0.28639695711595625, 0.8475846798245739, 0.8475846798245739, 1.643751954420502, 1.921928094887362, 2.3709505944546687, 3.2464393446710154, 2.5577174691301483, 3.484183719779189, 3.1037016960573482, 3.3414460711655214, 3.2659573209491746, 2.9016094970590274, 2.5609640474436812, 3.039353872167201, 3.341446071165522, 3.746439344671015, 3.6086949695628414]"
ACO,U-Trap,20,8,8005,False,False,570,266,57,4.666666666666667,,4.021928094887362,3.9697032598513826,,"[0.0, 2.8709505944546683, 3.108694969562842, 3.108694969562842, 3.7841837197791888, 3.7841837197791888, 3.384183719779189, 3.6841837197791887, 4.021928094887362, 4.1219280948873624, 4.021928094887362, 4.1219280948873624, 4.021928094887362, 4.084183719779189, 4.221928094887362, 4.221928094887362, 4.221928094887362, 3.984183719779189, 4.1219280948873624, 4.1219280948873624, 4.221928094887362, 4.1219280948873624, 4.021928094887362, 4.021928094887363, 3.9841837197791885, 3.884183719779189, 3.8841837197791884, 4.1219280948873624, 4.221928094887362, 4.221928094887362, 4.1219280948873624, 4.221928094887362, 4.1219280948873624, 4.221928094887362, 4.321928094887363, 4.1219280948873624, 4.221928094887362, 4.321928094887363, 4.321928094887363, 4.221928094887362, 4.221928094887362, 4.084183719779189, 4.021928094887362, 4.021928094887362, 4.021928094887362, 4.221928094887362, 4.1219280948873624, 4.221928094887362, 4.1219280948873624, 4.221928094887362, 4.021928094887363, 4.1219280948873624, 4.221928094887362, 4.1219280948873624, 4.1219280948873624, 4.221928094887362, 4.221928094887362]"
ACO,U-Trap,20,8,8008,True,True,277,139,57,2.43859649122807,,3.484183719779189,3.27369517296161,,"[0.0, 2.023219672335508, 2.295461844238322, 2.6464393446710153, 2.539353872167201, 2.660964047443681, 3.2841837197791888, 3.2414460711655213, 3.421928094887362, 3.2841837197791888, 3.421928094887362, 3.5841837197791886, 3.421928094887362, 3.5841837197791886, 3.5841837197791886, 3.746439344671015, 3.746439344671015, 3.5841837197791886, 3.6841837197791887, 3.5841837197791886, 3.5841837197791886, 3.821928094887362, 3.8219280948873617, 4.084183719779189, 3.9841837197791885, 3.821928094887362, 3.721928094887362, 3.484183719779189]"
ACO,U-Trap,20,8,8002,True,True,281,181,57,3.175438596491228,,4.321928094887363,3.621911184986322,,"[0.0, 2.7659573209491746, 2.7414460711655217, 2.841446071165522, 2.8414460711655214, 2.8659573209491747, 3.303701696057348, 3.4414460711655215, 3.3464393446710154, 3.484183719779189, 3.7841837197791888, 3.9841837197791885, 4.021928094887362, 3.884183719779189, 4.021928094887362, 4.021928094887362, 4.021928094887362, 4.021928094887362, 3.9219280948873623, 4.021928094887362, 4.1219280948873624, 4.1219280948873624, 4.1219280948873624, 4.221928094887362, 4.1219280948873624, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.321928094887363]"
ACO,U-Trap,20,8,8000,False,False,570,318,57,5.578947368421052,,4.084183719779189,3.7838561186806774,,"[0.0, 1.9016094970590272, 2.2261207468426805, 2.363865121950854, 3.0086949695628418, 3.108694969562842, 3.0709505944546684, 3.208694969562842, 3.2464393446710154, 3.3464393446710154, 3.8841837197791884, 3.9841837197791885, 3.9841837197791885, 3.884183719779189, 3.884183719779189, 3.884183719779189, 3.7464393446710154, 3.7464393446710154, 3.884183719779189, 3.7841837197791888, 3.9841837197791885, 3.9841837197791885, 3.9841837197791885, 3.7464393446710154, 3.8464393446710154, 3.7841837197791888, 4.084183719779189, 3.984183719779189, 3.8841837197791884, 3.984183719779189, 3.8841837197791884, 4.1219280948873624, 4.1219280948873624, 4.021928094887362, 4.221928094887362, 4.1219280948873624, 4.1219280948873624, 3.9841837197791885, 4.221928094887362, 3.984183719779189, 4.1219280948873624, 3.9841837197791885, 3.8841837197791884, 4.321928094887363, 4.321928094887363, 4.1219280948873624, 4.321928094887363, 4.321928094887363, 4.221928094887362, 4.321928094887363, 4.1219280948873624, 4.321928094887363, 4.321928094887363, 4.221928094887362, 4.084183719779189, 4.221928094887362, 4.221928094887362]"
ACO,U-Trap,20,9,9002,True,True,141,109,55,1.981818181818182,,3.001609497059027,2.7783923948620384,,"[0.0, 1.578897902987479, 2.5709505944546684, 3.108694969562842, 3.208694969562842, 3.108694969562842, 3.046439344671015, 3.108694969562842, 3.2464393446710154, 3.001609497059027, 3.1393538721672005, 3.039353872167201, 3.1393538721672005, 3.1393538721672005, 3.2393538721672006]"
ACO,U-Trap,20,8,8007,False,False,570,342,57,6.0,,3.921928094887362,3.9612088086271866,,"[0.0, 2.2577174691301485, 2.4954618442383216, 3.003701696057348, 3.0609640474436812, 3.303701696057348, 3.7841837197791888, 4.1219280948873624, 4.021928094887362, 4.021928094887362, 3.884183719779189, 4.021928094887363, 4.021928094887362, 4.1219280948873624, 4.221928094887362, 4.221928094887362, 4.021928094887363, 4.1219280948873624, 4.1219280948873624, 4.1219280948873624, 4.1219280948873624, 4.021928094887362, 4.1219280948873624, 4.021928094887362, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.321928094887363, 4.321928094887363, 4.221928094887362, 4.221928094887362, 4.321928094887363, 4.321928094887363, 4.321928094887363, 3.9219280948873623, 4.321928094887363, 4.221928094887362, 4.221928094887362, 4.321928094887363, 4.321928094887363, 4.321928094887363, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.084183719779189, 4.021928094887362, 3.9841837197791885, 4.221928094887362, 4.1219280948873624, 3.921928094887362, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.1219280948873624, 3.921928094887362]"
ACO,U-Trap,20,9,9001,True,True,327,191,55,3.4727272727272727,,4.1219280948873624,3.6133795485755082,,"[0.0, 2.0199730940219753, 2.314979820516481, 3.1393538721672005, 3.3393538721672007, 3.0393538721672004, 3.1393538721672005, 3.2393538721672006, 3.3393538721672007, 3.3393538721672007, 3.2393538721672006, 3.846439344671015, 3.921928094887362, 4.084183719779189, 4.084183719779189, 4.084183719779189, 3.8841837197791884, 3.8841837197791884, 4.1219280948873624, 3.884183719779189, 3.884183719779189, 3.8464393446710154, 4.084183719779189, 3.7841837197791888, 4.021928094887362, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.1219280948873624, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.221928094887362]"
ACO,U-Trap,20,9,9007,True,True,133,93,55,1.690909090909091,,3.8841837197791884,3.3581361666719722,,"[0.0, 2.441446071165522, 3.4086949695628417, 3.3086949695628416, 3.4464393446710146, 3.5841837197791886, 3.8219280948873617, 3.821928094887362, 3.7841837197791883, 3.8841837197791884, 3.821928094887362, 3.7841837197791883, 4.021928094887362, 3.8841837197791884]"
ACO,U-Trap,20,9,9008,True,True,189,165,55,3.0,,3.039353872167201,3.159865469755474,,"[0.0, 2.7232196723355075, 2.860964047443681, 2.7232196723355075, 2.860964047443681, 3.041446071165522, 3.384183719779189, 3.5414460711655216, 3.7464393446710154, 3.5414460711655216, 3.6841837197791887, 3.6464393446710153, 3.7841837197791888, 3.484183719779189, 3.446439344671015, 3.039353872167201, 3.5414460711655216, 3.4414460711655215, 3.5464393446710156]"
ACO,U-Trap,20,9,9003,True,True,477,177,55,3.2181818181818183,,4.084183719779189,3.9937791372216966,,"[0.0, 2.5016094970590275, 3.203701696057348, 3.6464393446710153, 3.684183719779189, 3.7841837197791888, 3.984183719779189, 3.884183719779189, 3.884183719779189, 4.084183719779189, 3.984183719779189, 4.221928094887362, 4.221928094887362, 3.9219280948873623, 3.9219280948873623, 4.221928094887362, 4.1219280948873624, 4.084183719779189, 4.321928094887363, 4.1219280948873624, 4.1219280948873624, 4.221928094887362, 4.1219280948873624, 4.321928094887363, 4.1219280948873624, 4.221928094887362, 4.084183719779189, 4.221928094887362, 4.1219280948873624, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.084183719779189, 4.221928094887362, 4.321928094887363, 4.321928094887363, 4.321928094887363, 4.321928094887363, 4.321928094887363, 4.221928094887362, 4.1219280948873624, 4.221928094887362, 4.1219280948873624, 4.084183719779189, 4.221928094887362, 4.221928094887362, 4.321928094887363]"
ACO,U-Trap,20,9,9006,True,True,389,131,55,2.381818181818182,,4.321928094887363,2.89555582709045,,"[0.0, 1.7387586809150082, 2.395461844238322, 2.395461844238322, 2.484183719779189, 2.419973094021975, 2.6464393446710153, 2.695461844238322, 2.695461844238322, 2.695461844238322, 2.795461844238322, 2.795461844238322, 2.795461844238322, 2.695461844238322, 2.695461844238322, 2.695461844238322, 2.695461844238322, 2.695461844238322, 2.460964047443681, 2.695461844238322, 2.695461844238322, 2.695461844238322, 2.8954618442383215, 2.8954618442383215, 2.8954618442383215, 2.8954618442383215, 2.8954618442383215, 2.8954618442383215, 2.8954618442383215, 3.2393538721672006, 3.446439344671015, 3.641446071165521, 3.821928094887362, 3.521928094887362, 3.621928094887362, 4.1219280948873624, 4.1219280948873624, 4.221928094887362, 4.321928094887363]"
ACO,U-Trap,20,10,10001,True,True,147,83,51,1.6274509803921569,,3.4841837197791885,2.6957647224189705,,"[0.0, 2.119035274338866, 2.2588718484453603, 2.503701696057348, 2.528212945841001, 3.1464393446710153, 2.7464393446710154, 2.946439344671015, 3.108694969562842, 3.108694969562842, 3.108694969562842, 3.0086949695628418, 3.0841837197791886, 3.2841837197791888, 3.4841837197791885]"
ACO,U-Trap,20,9,9004,True,True,489,357,55,6.490909090909091,,3.9841837197791885,3.8674538261394225,,"[0.0, 2.023219672335508, 2.1577174691301484, 3.003701696057348, 2.9709505944546684, 3.346439344671015, 3.4841837197791885, 3.7841837197791883, 3.9219280948873623, 3.621928094887362, 4.221928094887362, 4.021928094887362, 3.7464393446710154, 4.021928094887362, 3.9841837197791885, 4.084183719779189, 4.221928094887362, 4.1219280948873624, 3.984183719779189, 4.221928094887362, 4.021928094887362, 3.9219280948873623, 4.1219280948873624, 4.021928094887362, 4.021928094887362, 4.1219280948873624, 4.221928094887362, 4.1219280948873624, 4.084183719779189, 4.021928094887363, 4.021928094887362, 4.1219280948873624, 4.321928094887363, 4.221928094887362, 3.9841837197791885, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.321928094887363, 4.321928094887363, 4.321928094887363, 4.321928094887363, 4.1219280948873624, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.1219280948873624, 4.1219280948873624]"
ACO,U-Trap,20,9,9005,False,False,550,264,55,4.8,,3.9841837197791885,3.7674779249663386,,"[0.0, 2.939353872167201, 3.2841837197791888, 3.165957320949175, 3.6464393446710153, 3.6464393446710153, 3.421928094887362, 3.346439344671015, 3.446439344671015, 3.3086949695628416, 3.8841837197791884, 3.7841837197791888, 3.7464393446710154, 3.8841837197791884, 3.746439344671015, 3.746439344671015, 3.5841837197791886, 3.6464393446710153, 3.4841837197791885, 3.646439344671015, 3.6464393446710153, 3.646439344671015, 3.8219280948873617, 3.921928094887362, 4.021928094887362, 3.821928094887362, 3.821928094887362, 3.821928094887362, 3.921928094887362, 3.9219280948873623, 3.8841837197791884, 4.1219280948873624, 3.9841837197791885, 3.8841837197791884, 4.1219280948873624, 4.021928094887362, 3.7841837197791888, 3.9841837197791885, 4.1219280948873624, 4.1219280948873624, 4.1219280948873624, 4.1219280948873624, 4.021928094887362, 4.021928094887362, 3.9841837197791885, 4.021928094887362, 4.221928094887362, 4.021928094887362, 4.1219280948873624, 4.1219280948873624, 4.021928094887362, 4.1219280948873624, 4.321928094887363, 4.221928094887362, 3.9841837197791885]"
ACO,U-Trap,20,9,9009,True,True,349,293,55,5.327272727272727,,4.084183719779189,3.8989233594295114,,"[0.0, 2.55887184844536, 3.2841837197791888, 3.3037016960573484, 3.884183719779189, 3.5841837197791886, 3.7841837197791888, 3.821928094887362, 3.7841837197791888, 3.6841837197791887, 4.021928094887363, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.321928094887363, 4.1219280948873624, 4.221928094887362, 4.1219280948873624, 4.221928094887362, 4.1219280948873624, 4.1219280948873624, 4.1219280948873624, 4.1219280948873624, 4.221928094887362, 4.321928094887363, 4.084183719779189, 4.321928094887363, 4.084183719779189, 4.221928094887362, 4.321928094887363, 4.1219280948873624]"
ACO,U-Trap,20,10,10004,True,True,211,159,51,3.1176470588235294,,4.021928094887362,3.51826198164913,,"[0.0, 1.8833830982290134, 2.821928094887362, 3.403701696057348, 3.621928094887362, 3.384183719779189, 3.684183719779189, 3.546439344671015, 3.584183719779189, 3.6841837197791887, 3.7841837197791883, 3.9841837197791885, 3.821928094887362, 4.021928094887362, 3.921928094887362, 3.921928094887362, 4.021928094887362, 3.921928094887362, 4.021928094887363, 4.1219280948873624, 4.221928094887362, 4.021928094887362]"
ACO,U-Trap,20,10,10000,False,False,510,200,51,3.9215686274509802,,3.9841837197791885,3.8532725834718975,,"[0.0, 1.9814963295286754, 3.003701696057348, 3.4414460711655215, 3.4414460711655215, 3.884183719779189, 3.7841837197791888, 4.221928094887362, 3.821928094887362, 3.6464393446710153, 4.021928094887363, 3.9219280948873623, 3.821928094887362, 3.9219280948873623, 4.021928094887363, 3.721928094887362, 3.9219280948873623, 3.6414460711655217, 3.8464393446710154, 3.884183719779189, 3.984183719779189, 4.1219280948873624, 4.221928094887362, 4.021928094887363, 4.221928094887362, 3.9841837197791885, 3.8841837197791884, 3.9841837197791885, 3.9841837197791885, 3.9841837197791885, 4.084183719779189, 3.9841837197791885, 4.1219280948873624, 4.221928094887362, 4.221928094887362, 3.9841837197791885, 4.021928094887362, 3.9841837197791885, 4.1219280948873624, 4.1219280948873624, 4.021928094887362, 4.321928094887363, 4.021928094887362, 4.021928094887362, 4.021928094887363, 4.1219280948873624, 4.221928094887362, 3.9841837197791885, 4.1219280948873624, 4.221928094887362, 4.221928094887362]"
ACO,U-Trap,20,10,10008,True,True,105,81,51,1.588235294117647,,2.3232196723355076,2.096719210321698,,"[0.0, 1.1540157730728, 1.9016094970590274, 2.3638651219508544, 2.9016094970590274, 2.5609640474436812, 2.5609640474436812, 2.3232196723355076, 2.457717469130148, 2.419973094021975, 2.419973094021975]"
ACO,U-Trap,20,10,10005,True,True,233,161,51,3.156862745098039,,4.021928094887362,3.2103869255302744,,"[0.0, 1.7709505944546686, 2.5609640474436812, 2.5609640474436812, 2.701609497059027, 2.7464393446710154, 2.908694969562842, 2.908694969562842, 3.2037016960573483, 3.446439344671015, 3.384183719779189, 3.384183719779189, 3.408694969562842, 3.408694969562842, 3.6841837197791887, 3.7841837197791888, 3.6841837197791887, 3.6841837197791887, 3.6841837197791887, 3.884183719779189, 3.984183719779189, 4.021928094887363, 4.221928094887362, 4.021928094887362]"
ACO,U-Trap,20,10,10007,True,True,231,161,51,3.156862745098039,,3.846439344671015,3.5620206097000904,,"[0.0, 2.303701696057348, 3.121928094887362, 3.1219280948873624, 3.6841837197791887, 3.5414460711655216, 3.584183719779189, 3.7841837197791888, 3.6841837197791887, 3.7841837197791888, 3.621928094887362, 3.884183719779189, 3.884183719779189, 4.084183719779189, 3.9841837197791885, 3.9841837197791885, 3.9841837197791885, 3.8841837197791884, 3.9841837197791885, 3.8841837197791884, 3.984183719779189, 3.846439344671015, 3.9841837197791885, 3.8841837197791884]"
ACO,U-Trap,20,10,10003,False,False,510,272,51,5.333333333333333,,4.1219280948873624,3.5937685986269443,,"[0.0, 0.7219280948873623, 0.8841837197791889, 2.65887184844536, 2.9016094970590274, 3.6464393446710153, 3.984183719779189, 3.6841837197791887, 3.821928094887362, 3.6219280948873624, 3.3464393446710154, 3.521928094887362, 3.3841837197791884, 3.346439344671015, 3.621928094887362, 3.621928094887362, 3.721928094887362, 3.721928094887362, 3.821928094887362, 3.5841837197791886, 3.6414460711655217, 3.721928094887362, 3.721928094887362, 3.821928094887362, 3.6414460711655217, 3.5414460711655216, 3.6414460711655217, 3.9219280948873623, 3.821928094887362, 3.9841837197791885, 3.9219280948873623, 3.4414460711655215, 3.5841837197791886, 3.721928094887362, 3.9219280948873623, 3.821928094887362, 3.6841837197791887, 4.021928094887363, 4.1219280948873624, 3.721928094887362, 4.321928094887363, 4.321928094887363, 4.1219280948873624, 4.221928094887362, 4.1219280948873624, 4.1219280948873624, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.1219280948873624, 4.221928094887362]"
ACO,U-Trap,20,10,10006,False,False,510,272,51,5.333333333333333,,4.021928094887362,3.9993538367288353,,"[0.0, 1.2567796494470393, 3.308694969562842, 3.6219280948873624, 3.821928094887362, 3.9841837197791885, 4.021928094887362, 3.9219280948873623, 4.221928094887362, 4.1219280948873624, 4.1219280948873624, 3.9841837197791885, 4.021928094887362, 3.8841837197791884, 3.8841837197791884, 4.221928094887362, 4.221928094887362, 4.321928094887363, 4.321928094887363, 4.221928094887362, 4.1219280948873624, 4.1219280948873624, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.321928094887363, 4.321928094887363, 4.221928094887362, 4.1219280948873624, 4.221928094887362, 4.021928094887362, 4.1219280948873624, 4.221928094887362, 4.1219280948873624, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.321928094887363, 4.1219280948873624, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.321928094887363, 4.221928094887362, 4.1219280948873624, 4.221928094887362, 4.221928094887362, 4.321928094887363, 4.221928094887362]"
ACO,U-Trap,20,10,10002,False,False,510,240,51,4.705882352941177,,3.9841837197791885,3.946171575833905,,"[0.0, 2.6086949695628423, 3.0464393446710156, 3.2841837197791888, 3.6219280948873624, 3.6464393446710153, 4.021928094887362, 3.921928094887362, 4.021928094887362, 3.9841837197791885, 4.084183719779189, 3.6219280948873624, 3.5841837197791886, 3.7841837197791888, 3.884183719779189, 3.8841837197791884, 4.1219280948873624, 3.884183719779189, 4.221928094887362, 4.021928094887362, 4.021928094887363, 4.221928094887362, 4.021928094887362, 4.1219280948873624, 4.021928094887362, 4.1219280948873624, 4.221928094887362, 4.321928094887363, 4.221928094887362, 4.221928094887362, 4.221928094887362, 4.1219280948873624, 4.1219280948873624, 4.321928094887363, 4.321928094887363, 4.1219280948873624, 4.221928094887362, 4.221928094887362, 4.1219280948873624, 4.221928094887362, 4.084183719779189, 4.221928094887362, 3.9841837197791885, 4.221928094887362, 4.221928094887362, 4.321928094887363, 4.321928094887363, 4.1219280948873624, 4.321928094887363, 4.321928094887363, 4.321928094887363]"
ACO,U-Trap,50,1,1001,True,True,123,99,61,1.6229508196721312,,4.943465189601649,3.878662020618876,,"[0.0, 1.9758576830330417, 2.4611191885631816, 3.548758439731454, 4.003074189428569, 3.803856189774723, 4.663465189601648, 4.728367439558378, 5.093660689688187, 4.943465189601649, 5.093660689688187, 5.053660689688188, 5.053660689688186]"
ACO,U-Trap,50,1,1000,True,True,119,109,61,1.7868852459016393,,4.620631000600121,4.106585114199615,,"[0.0, 2.9927113643941605, 4.2304355005135825, 4.495337750470314, 4.755728750643391, 4.605533250556852, 4.675728750643391, 4.700631000600122, 4.8108265006866615, 4.755728750643391, 4.620631000600121, 4.63572875064339]"
ACO,U-Trap,50,1,1002,True,True,93,79,61,1.2950819672131149,,5.013660689688187,3.5594892965557214,,"[0.0, 2.071737433422466, 2.7733388208812175, 3.6183134425778527, 3.7859791299831023, 4.1834651896016455, 4.496174630069641, 4.798562939644918, 4.853660689688187, 5.013660689688187]"
ACO,U-Trap,20,10,10009,False,False,510,176,51,3.450980392156863,,3.0219280948873624,2.695824080387526,,"[0.0, 1.9772354454083079, 1.4190352743388661, 1.4190352743388661, 1.5567796494470396, 1.4567796494470395, 1.5567796494470396, 1.4567796494470395, 1.6567796494470395, 1.6567796494470395, 1.6567796494470395, 1.5567796494470394, 1.5567796494470394, 1.6567796494470395, 2.3464393446710154, 2.5414460711655216, 2.5414460711655216, 2.6219280948873624, 2.441446071165522, 2.6219280948873624, 2.5577174691301483, 3.039353872167201, 3.1393538721672005, 3.1393538721672005, 2.5577174691301483, 3.1393538721672005, 3.1393538721672005, 3.001609497059027, 2.721928094887362, 3.139353872167201, 3.139353872167201, 3.2393538721672006, 3.0219280948873624, 3.0219280948873624, 2.884183719779189, 3.5841837197791886, 3.5841837197791886, 3.346439344671015, 3.6464393446710153, 3.884183719779189, 3.9219280948873623, 3.821928094887362, 3.721928094887362, 3.884183719779189, 3.721928094887362, 3.5414460711655216, 3.5414460711655216, 3.5414460711655216, 3.0219280948873624, 3.0219280948873624, 3.121928094887362]"
ACO,U-Trap,50,1,1005,True,True,121,91,61,1.4918032786885247,,5.108758439731457,4.101752143787118,,"[0.0, 2.165636545145404, 3.31540850202332, 3.7574879835447104, 4.471272380112912, 4.733660689688187, 4.798562939644917, 4.931663380285989, 4.988758439731457, 4.923856189774726, 5.003856189774726, 5.123856189774727, 5.108758439731457]"
ACO,U-Trap,50,1,1003,True,True,195,149,61,2.442622950819672,,5.443856189774728,4.70942039459035,,"[0.0, 2.771732594800823, 4.034946750297235, 4.518562939644916, 4.743465189601648, 4.941467880199451, 4.891663380285989, 5.0287584397314555, 4.998562939644917, 4.958562939644917, 5.036565630242721, 5.308758439731458, 5.198562939644918, 5.348758439731457, 5.228758439731457, 5.323856189774727, 5.363856189774728, 5.523856189774728, 5.443856189774728, 5.523856189774728]"
ACO,U-Trap,50,1,1004,True,True,185,147,61,2.4098360655737703,,5.348758439731458,4.6201138831234205,,"[0.0, 2.9074181142643525, 4.03778093929876, 4.293660689688185, 4.438562939644916, 4.623465189601647, 4.588758439731456, 4.823465189601648, 4.988758439731456, 4.971663380285989, 5.108758439731457, 5.2936606896881875, 5.403856189774728, 5.4287584397314586, 5.388758439731458, 5.348758439731458, 5.388758439731458, 5.373660689688188, 5.373660689688189]"
